,End Reason,End Period,End Clock,End Spot,Offense Wins,Offense Losses,Offense Conference Rank,Defense Wins,Defense Losses,Defense Conference Rank,Offense Home Team
10509,1,1,639.0,29,6.0,5.0,5,8.0,4.0,5,0
10510,1,4,258.0,8,6.0,5.0,5,8.0,4.0,5,0
10511,1,4,655.0,1,9.0,4.0,5,7.0,5.0,5,1
10512,1,4,556.0,15,7.0,5.0,5,9.0,4.0,5,0
10513,1,1,528.0,27,2.0,9.0,5,3.0,8.0,5,0
10514,0,2,895.0,34,2.0,9.0,5,3.0,8.0,5,0
10515,0,2,575.0,28,2.0,9.0,5,3.0,8.0,5,0
10516,1,2,203.0,8,3.0,8.0,5,2.0,9.0,5,1
10517,1,1,349.0,15,8.0,3.0,0,5.0,6.0,10,0
10518,1,2,697.0,23,8.0,3.0,0,5.0,6.0,10,0
10519,1,2,0.0,25,5.0,6.0,10,8.0,3.0,0,1
10520,0,1,230.0,18,7.0,5.0,10,11.0,2.0,10,0
10521,1,2,595.0,23,11.0,2.0,10,7.0,5.0,10,1
10522,1,3,133.0,12,11.0,2.0,10,7.0,5.0,10,1
10523,1,4,618.0,8,11.0,2.0,10,7.0,5.0,10,1
10524,0,4,66.0,26,7.0,5.0,10,11.0,2.0,10,0
10525,1,1,266.0,15,7.0,5.0,10,1.0,10.0,10,1
10526,0,2,307.0,35,7.0,5.0,10,1.0,10.0,10,1
10527,1,1,600.0,5,5.0,6.0,10,4.0,7.0,10,0
10528,1,2,110.0,20,5.0,6.0,10,4.0,7.0,10,0
10529,1,2,0.0,25,4.0,7.0,10,5.0,6.0,10,1
10530,1,3,451.0,8,5.0,6.0,10,4.0,7.0,10,0
10531,1,1,2.0,7,9.0,3.0,5,2.0,9.0,10,0
10532,1,2,592.0,10,2.0,9.0,10,9.0,3.0,5,1
10533,1,2,61.0,21,9.0,3.0,5,2.0,9.0,10,0
10534,1,4,646.0,7,9.0,3.0,5,2.0,9.0,10,0
10535,1,1,134.0,8,5.0,6.0,5,11.0,1.0,10,0
10536,0,2,851.0,30,11.0,1.0,10,5.0,6.0,5,1
10537,1,2,0.0,6,5.0,6.0,5,11.0,1.0,10,0
10538,1,3,645.0,18,5.0,6.0,5,11.0,1.0,10,0
10539,0,4,637.0,28,11.0,1.0,10,5.0,6.0,5,1
10540,1,2,584.0,27,7.0,5.0,10,10.0,3.0,10,0
10541,1,2,77.0,17,10.0,3.0,10,7.0,5.0,10,1
10542,1,2,4.0,11,7.0,5.0,10,10.0,3.0,10,0
10543,1,3,539.0,26,10.0,3.0,10,7.0,5.0,10,1
10544,1,4,767.0,9,10.0,3.0,10,7.0,5.0,10,1
10545,1,3,97.0,25,11.0,2.0,10,5.0,6.0,10,1
10546,1,4,122.0,11,5.0,6.0,10,11.0,2.0,10,0
10547,1,5,0.0,13,11.0,2.0,10,5.0,6.0,10,1
10548,1,3,554.0,23,8.0,5.0,5,9.0,3.0,5,1
10549,1,1,283.0,17,7.0,4.0,5,4.0,7.0,10,1
10550,0,2,799.0,25,7.0,4.0,5,4.0,7.0,10,1
10551,0,2,413.0,33,4.0,7.0,10,7.0,4.0,5,0
10552,1,2,0.0,17,4.0,7.0,10,7.0,4.0,5,0
10553,1,3,755.0,21,7.0,4.0,5,4.0,7.0,10,1
10554,1,3,276.0,7,7.0,4.0,5,4.0,7.0,10,1
10555,0,1,627.0,29,6.0,6.0,5,4.0,7.0,5,1
10556,1,1,4.0,20,4.0,7.0,5,6.0,6.0,5,0
10557,1,2,494.0,8,4.0,7.0,5,6.0,6.0,5,0
10558,1,2,84.0,13,4.0,7.0,5,6.0,6.0,5,0
10559,1,1,359.0,5,7.0,5.0,10,5.0,6.0,10,1
10560,1,2,841.0,9,7.0,5.0,10,5.0,6.0,10,1
10561,1,4,603.0,25,7.0,5.0,10,5.0,6.0,10,1
10562,1,1,445.0,15,7.0,6.0,5,6.0,5.0,5,1
10563,0,2,794.0,26,6.0,5.0,5,7.0,6.0,5,0
10564,0,2,9.0,30,7.0,6.0,5,6.0,5.0,5,1
10565,1,3,306.0,15,6.0,5.0,5,7.0,6.0,5,0
10566,0,4,626.0,6,6.0,5.0,5,7.0,6.0,5,0
10567,1,1,352.0,5,0.0,2.0,10,9.0,3.0,10,1
10568,1,2,452.0,20,9.0,3.0,10,0.0,2.0,10,0
10569,1,1,135.0,25,1.0,10.0,5,5.0,6.0,5,0
10570,0,3,590.0,27,5.0,6.0,5,1.0,10.0,5,1
10571,1,3,318.0,20,1.0,10.0,5,5.0,6.0,5,0
10572,1,4,400.0,17,5.0,6.0,5,1.0,10.0,5,1
10573,1,2,806.0,18,0.0,1.0,10,7.0,5.0,10,0
10574,1,1,154.0,19,9.0,3.0,10,7.0,5.0,10,1
10575,0,2,217.0,29,9.0,3.0,10,7.0,5.0,10,1
10576,1,3,257.0,22,9.0,3.0,10,7.0,5.0,10,1
10577,0,2,849.0,15,4.0,7.0,5,9.0,3.0,10,0
10578,1,3,463.0,9,9.0,3.0,10,4.0,7.0,5,1
10579,0,2,178.0,33,3.0,8.0,10,8.0,4.0,10,0
10580,1,1,296.0,1,2.0,9.0,10,10.0,2.0,10,0
10581,0,2,25.0,38,2.0,9.0,10,10.0,2.0,10,0
10582,0,3,533.0,11,2.0,9.0,10,10.0,2.0,10,0
10583,0,2,0.0,22,1.0,10.0,10,8.0,4.0,5,1
10584,0,3,713.0,30,8.0,4.0,5,1.0,10.0,10,0
10585,1,3,478.0,25,1.0,10.0,10,8.0,4.0,5,1
10586,1,4,852.0,23,1.0,10.0,10,8.0,4.0,5,1
10587,1,1,626.0,28,7.0,5.0,5,5.0,6.0,5,0
10588,1,2,281.0,25,7.0,5.0,5,5.0,6.0,5,0
10589,1,3,423.0,4,7.0,5.0,5,5.0,6.0,5,0
10590,1,4,892.0,15,7.0,5.0,5,5.0,6.0,5,0
10591,0,1,118.0,38,4.0,7.0,5,1.0,10.0,5,1
10592,0,2,271.0,29,1.0,10.0,5,4.0,7.0,5,0
10593,1,3,77.0,1,4.0,7.0,5,1.0,10.0,5,1
10594,1,3,18.0,8,4.0,7.0,5,1.0,10.0,5,1
10595,1,1,382.0,7,5.0,6.0,5,0.0,10.0,0,1
10596,1,3,522.0,8,5.0,6.0,5,0.0,10.0,0,1
10597,1,4,217.0,20,5.0,6.0,5,0.0,10.0,0,1
10598,1,2,547.0,20,8.0,5.0,10,1.0,10.0,10,1
10599,0,4,754.0,21,8.0,5.0,10,1.0,10.0,10,1
10600,1,1,420.0,13,5.0,7.0,5,9.0,4.0,5,1
10601,1,2,223.0,20,5.0,7.0,5,9.0,4.0,5,1
10602,0,4,683.0,28,5.0,7.0,5,9.0,4.0,5,1
10603,0,1,489.0,24,3.0,8.0,5,2.0,9.0,5,0
10604,1,4,787.0,29,2.0,9.0,5,3.0,8.0,5,1
10605,1,4,158.0,12,2.0,9.0,5,3.0,8.0,5,1
10606,0,1,11.0,27,2.0,9.0,10,7.0,5.0,10,0
10607,0,2,243.0,3,2.0,9.0,10,7.0,5.0,10,0
10608,0,2,0.0,14,2.0,9.0,10,7.0,5.0,10,0
10609,1,2,886.0,28,7.0,4.0,5,0.0,12.0,5,1
10610,0,3,617.0,16,7.0,4.0,5,0.0,12.0,5,1
10611,1,3,228.0,18,7.0,4.0,5,0.0,12.0,5,1
10612,0,3,26.0,13,7.0,4.0,5,0.0,12.0,5,1
10613,1,1,584.0,32,2.0,9.0,5,9.0,3.0,10,0
10614,1,1,176.0,23,9.0,3.0,10,2.0,9.0,5,1
10615,1,2,646.0,7,9.0,3.0,10,2.0,9.0,5,1
10616,0,2,896.0,9,4.0,7.0,5,5.0,6.0,5,1
10617,0,2,540.0,26,4.0,7.0,5,5.0,6.0,5,1
10618,1,3,85.0,17,5.0,6.0,5,4.0,7.0,5,0
10619,1,4,404.0,7,4.0,7.0,5,5.0,6.0,5,1
10620,1,5,0.0,23,5.0,6.0,5,4.0,7.0,5,0
10621,1,2,463.0,26,7.0,5.0,10,5.0,6.0,10,0
10622,1,2,16.0,22,7.0,5.0,10,5.0,6.0,10,0
10623,1,3,732.0,27,5.0,6.0,10,7.0,5.0,10,1
10624,1,3,354.0,12,7.0,5.0,10,5.0,6.0,10,0
10625,1,3,104.0,19,7.0,5.0,10,5.0,6.0,10,0
10626,1,1,410.0,28,8.0,4.0,5,7.0,5.0,5,0
10627,1,2,807.0,7,8.0,4.0,5,7.0,5.0,5,0
10628,1,3,629.0,8,7.0,5.0,5,8.0,4.0,5,1
10629,1,4,291.0,7,7.0,5.0,5,8.0,4.0,5,1
10630,1,1,649.0,15,9.0,3.0,10,6.0,6.0,10,1
10631,1,2,734.0,31,9.0,3.0,10,6.0,6.0,10,1
10632,0,3,791.0,25,6.0,6.0,10,9.0,3.0,10,0
10633,1,2,9.0,3,7.0,5.0,10,5.0,6.0,10,0
10634,1,3,671.0,9,5.0,6.0,10,7.0,5.0,10,1
10635,0,4,818.0,6,5.0,6.0,10,7.0,5.0,10,1
10636,0,4,48.0,10,7.0,5.0,10,5.0,6.0,10,0
10637,0,5,0.0,20,5.0,6.0,10,7.0,5.0,10,1
10638,1,5,0.0,18,7.0,5.0,10,5.0,6.0,10,0
10639,1,1,302.0,13,11.0,2.0,10,3.0,8.0,10,0
10640,0,2,652.0,31,3.0,8.0,10,11.0,2.0,10,1
10641,1,2,202.0,9,13.0,0.0,10,7.0,5.0,10,0
10642,0,1,423.0,7,5.0,6.0,10,7.0,5.0,5,1
10643,0,1,96.0,33,5.0,6.0,10,7.0,5.0,5,1
10644,1,2,261.0,15,5.0,6.0,10,7.0,5.0,5,1
10645,1,4,641.0,18,7.0,5.0,5,5.0,6.0,10,0
10646,1,1,503.0,12,8.0,4.0,10,7.0,5.0,10,1
10647,1,2,703.0,14,7.0,5.0,10,8.0,4.0,10,0
10648,0,2,507.0,3,8.0,4.0,10,7.0,5.0,10,1
10649,0,2,28.0,9,7.0,5.0,10,8.0,4.0,10,0
10650,1,3,121.0,15,7.0,5.0,10,8.0,4.0,10,0
10651,1,4,440.0,6,8.0,4.0,10,7.0,5.0,10,1
10652,1,2,20.0,5,5.0,6.0,5,6.0,6.0,5,1
10653,1,3,148.0,22,6.0,6.0,5,5.0,6.0,5,0
10654,0,4,735.0,11,6.0,6.0,5,5.0,6.0,5,0
10655,1,4,82.0,32,6.0,6.0,5,5.0,6.0,5,0
10656,0,1,30.0,27,7.0,6.0,10,4.0,7.0,10,0
10657,0,2,116.0,14,4.0,7.0,10,7.0,6.0,10,1
10658,1,2,2.0,31,7.0,6.0,10,4.0,7.0,10,0
10659,1,4,127.0,25,7.0,6.0,10,4.0,7.0,10,0
10660,1,2,595.0,12,8.0,4.0,10,5.0,6.0,10,1
10661,1,4,475.0,23,8.0,4.0,10,5.0,6.0,10,1
10662,1,1,82.0,21,5.0,6.0,10,4.0,7.0,10,1
10663,1,2,440.0,11,4.0,7.0,10,5.0,6.0,10,0
10664,1,2,219.0,30,5.0,6.0,10,4.0,7.0,10,1
10665,1,2,26.0,18,5.0,6.0,10,4.0,7.0,10,1
10666,1,4,525.0,6,4.0,7.0,10,5.0,6.0,10,0
10667,1,1,189.0,11,11.0,1.0,10,7.0,5.0,10,1
10668,0,1,127.0,34,7.0,5.0,10,11.0,1.0,10,0
10669,1,2,187.0,30,11.0,1.0,10,7.0,5.0,10,1
10670,0,2,0.0,34,11.0,1.0,10,7.0,5.0,10,1
10671,1,3,153.0,4,11.0,1.0,10,7.0,5.0,10,1
10672,0,2,713.0,27,5.0,6.0,10,9.0,3.0,5,1
10673,1,2,354.0,12,5.0,7.0,5,6.0,6.0,5,1
10674,1,2,169.0,16,6.0,6.0,5,5.0,7.0,5,0
10675,1,2,601.0,27,3.0,8.0,5,9.0,3.0,5,1
10676,1,3,194.0,9,3.0,8.0,5,9.0,3.0,5,1
10677,1,4,531.0,15,9.0,3.0,5,3.0,8.0,5,0
10678,1,4,385.0,22,3.0,8.0,5,9.0,3.0,5,1
10679,0,3,573.0,19,8.0,5.0,5,6.0,5.0,5,0
10680,1,4,3.0,11,8.0,5.0,5,6.0,5.0,5,0
10681,1,1,288.0,25,5.0,6.0,10,10.0,2.0,10,1
10682,0,2,535.0,5,5.0,6.0,10,10.0,2.0,10,1
10683,1,2,6.0,14,5.0,6.0,10,10.0,2.0,10,1
10684,1,3,209.0,27,10.0,2.0,10,5.0,6.0,10,0
10685,0,4,893.0,7,10.0,2.0,10,5.0,6.0,10,0
10686,1,1,309.0,33,3.0,8.0,10,5.0,6.0,10,0
10687,0,2,889.0,27,5.0,6.0,10,3.0,8.0,10,1
10688,1,2,573.0,8,5.0,6.0,10,3.0,8.0,10,1
10689,0,2,145.0,34,5.0,6.0,10,3.0,8.0,10,1
10690,1,3,332.0,6,5.0,6.0,10,3.0,8.0,10,1
10691,1,1,748.0,9,5.0,6.0,10,5.0,6.0,10,0
10692,0,2,277.0,23,5.0,6.0,10,5.0,6.0,10,0
10693,0,3,198.0,19,5.0,6.0,10,5.0,6.0,10,1
10694,0,4,747.0,25,5.0,6.0,10,5.0,6.0,10,0
10695,1,4,56.0,8,5.0,6.0,10,5.0,6.0,10,1
10696,1,5,0.0,4,5.0,6.0,10,5.0,6.0,10,0
10697,0,3,373.0,34,6.0,5.0,5,11.0,1.0,5,0
10698,1,2,652.0,24,9.0,3.0,10,7.0,5.0,10,1
10699,0,2,373.0,33,7.0,5.0,10,9.0,3.0,10,0
10700,1,2,28.0,22,9.0,3.0,10,7.0,5.0,10,1
10701,1,4,885.0,10,7.0,5.0,10,9.0,3.0,10,0
10702,1,4,284.0,29,9.0,3.0,10,7.0,5.0,10,1
10703,0,2,0.0,25,0.0,10.0,0,2.0,9.0,5,0
10704,0,3,72.0,5,0.0,10.0,0,2.0,9.0,5,0
10705,1,1,426.0,25,6.0,6.0,5,9.0,4.0,5,0
10706,0,2,796.0,14,6.0,6.0,5,9.0,4.0,5,0
10707,1,3,586.0,4,9.0,4.0,5,6.0,6.0,5,1
10708,0,4,417.0,31,6.0,6.0,5,9.0,4.0,5,0
10709,0,1,171.0,20,5.0,6.0,10,4.0,7.0,5,0
10710,0,1,35.0,23,5.0,6.0,10,4.0,7.0,5,0
10711,0,2,411.0,15,5.0,6.0,10,4.0,7.0,5,0
10712,1,2,7.0,18,5.0,6.0,10,4.0,7.0,5,0
10713,1,4,634.0,23,5.0,6.0,10,4.0,7.0,5,0
10714,1,1,31.0,25,5.0,6.0,10,4.0,7.0,5,1
10715,1,2,16.0,2,5.0,6.0,10,4.0,7.0,5,1
10716,1,3,167.0,24,5.0,6.0,10,4.0,7.0,5,1
10717,1,4,401.0,11,4.0,7.0,5,5.0,6.0,10,0
10718,0,4,0.0,18,5.0,6.0,10,4.0,7.0,5,1
10719,0,1,42.0,23,4.0,7.0,10,8.0,4.0,10,1
10720,1,3,607.0,4,8.0,4.0,10,4.0,7.0,10,0
10721,1,3,221.0,30,8.0,4.0,10,4.0,7.0,10,0
10722,1,4,660.0,16,4.0,7.0,10,8.0,4.0,10,1
10723,1,1,110.0,18,11.0,2.0,10,11.0,1.0,10,0
10724,1,3,571.0,24,11.0,2.0,10,11.0,1.0,10,0
10725,1,3,213.0,4,11.0,1.0,10,11.0,2.0,10,1
10726,1,1,341.0,14,7.0,4.0,5,1.0,10.0,5,1
10727,0,2,24.0,33,1.0,10.0,5,7.0,4.0,5,0
10728,0,3,517.0,32,1.0,10.0,5,7.0,4.0,5,0
10729,1,1,218.0,21,10.0,3.0,10,4.0,7.0,10,1
10730,1,2,0.0,17,4.0,7.0,10,10.0,3.0,10,0
10731,1,3,426.0,26,10.0,3.0,10,4.0,7.0,10,1
10732,1,2,688.0,12,2.0,9.0,5,4.0,7.0,5,0
10733,0,4,445.0,24,4.0,7.0,5,2.0,9.0,5,1
10734,0,2,350.0,34,2.0,9.0,5,4.0,7.0,5,1
10735,1,2,102.0,3,2.0,9.0,5,4.0,7.0,5,1
10736,0,2,0.0,26,4.0,7.0,5,2.0,9.0,5,0
10737,0,3,625.0,14,4.0,7.0,5,2.0,9.0,5,0
10738,1,3,270.0,7,4.0,7.0,5,2.0,9.0,5,0
10739,1,4,507.0,3,4.0,7.0,5,2.0,9.0,5,0
10740,1,3,401.0,17,7.0,4.0,5,7.0,5.0,5,0
10741,1,4,577.0,8,7.0,4.0,5,7.0,5.0,5,0
10742,1,4,115.0,6,7.0,5.0,5,7.0,4.0,5,1
10743,0,1,611.0,11,7.0,5.0,10,7.0,5.0,10,1
10744,1,2,207.0,18,7.0,5.0,10,7.0,5.0,10,0
10745,0,4,472.0,7,7.0,5.0,10,7.0,5.0,10,1
10746,1,1,80.0,17,6.0,5.0,5,2.0,9.0,5,1
10747,0,2,414.0,30,2.0,9.0,5,6.0,5.0,5,0
10748,0,2,120.0,31,2.0,9.0,5,6.0,5.0,5,0
10749,0,3,260.0,18,2.0,9.0,5,6.0,5.0,5,0
10750,1,2,500.0,32,5.0,6.0,10,1.0,10.0,10,1
10751,1,3,233.0,18,5.0,6.0,10,1.0,10.0,10,1
10752,1,2,713.0,9,5.0,6.0,5,5.0,6.0,5,0
10753,1,2,384.0,16,5.0,6.0,5,5.0,6.0,5,1
10754,1,2,27.0,15,5.0,6.0,5,5.0,6.0,5,0
10755,1,3,117.0,4,5.0,6.0,5,5.0,6.0,5,0
10756,1,4,637.0,16,5.0,6.0,5,5.0,6.0,5,1
10757,0,1,551.0,38,10.0,2.0,10,7.0,5.0,10,0
10758,1,1,329.0,17,7.0,5.0,10,10.0,2.0,10,1
10759,1,2,712.0,25,10.0,2.0,10,7.0,5.0,10,0
10760,1,2,0.0,34,10.0,2.0,10,7.0,5.0,10,0
10761,1,3,708.0,25,10.0,2.0,10,7.0,5.0,10,0
10762,0,3,517.0,29,10.0,2.0,10,7.0,5.0,10,0
10763,1,1,364.0,25,4.0,7.0,10,5.0,6.0,5,1
10764,0,2,0.0,35,9.0,4.0,5,0.0,10.0,0,1
10765,0,2,652.0,25,9.0,3.0,10,7.0,5.0,10,1
10766,0,2,455.0,18,9.0,3.0,10,7.0,5.0,10,1
10767,0,2,0.0,12,9.0,3.0,10,7.0,5.0,10,1
10768,1,3,126.0,20,7.0,5.0,10,9.0,3.0,10,0
10769,0,1,783.0,4,4.0,7.0,5,6.0,5.0,5,0
10770,0,1,107.0,10,6.0,5.0,5,4.0,7.0,5,1
10771,1,4,420.0,10,6.0,5.0,5,4.0,7.0,5,1
10772,0,2,461.0,21,1.0,10.0,5,7.0,6.0,5,1
10773,0,3,298.0,23,7.0,6.0,5,1.0,10.0,5,0
10774,0,3,146.0,28,7.0,6.0,5,1.0,10.0,5,0
10775,1,4,624.0,8,7.0,6.0,5,1.0,10.0,5,0
10776,1,4,324.0,9,7.0,6.0,5,1.0,10.0,5,0
10777,1,2,745.0,15,8.0,4.0,10,10.0,2.0,10,0
10778,1,2,247.0,10,8.0,4.0,10,10.0,2.0,10,0
10779,1,3,279.0,8,8.0,4.0,10,10.0,2.0,10,0
10780,1,4,775.0,20,8.0,4.0,10,10.0,2.0,10,0
10781,0,2,728.0,10,8.0,5.0,5,7.0,5.0,5,1
10782,1,3,503.0,23,7.0,5.0,5,8.0,5.0,5,0
10783,1,4,215.0,6,8.0,5.0,5,7.0,5.0,5,1
10784,1,2,742.0,7,6.0,6.0,5,7.0,5.0,5,1
10785,1,4,474.0,7,7.0,5.0,5,6.0,6.0,5,0
10786,1,2,717.0,15,5.0,6.0,10,7.0,6.0,10,0
10787,1,2,245.0,26,5.0,6.0,10,7.0,6.0,10,0
10788,1,2,37.0,3,7.0,6.0,10,5.0,6.0,10,1
10789,1,3,612.0,13,7.0,6.0,10,5.0,6.0,10,1
10790,1,2,384.0,7,5.0,6.0,5,1.0,10.0,5,1
10791,1,4,110.0,15,5.0,6.0,5,1.0,10.0,5,1
10792,1,1,372.0,13,8.0,5.0,10,4.0,7.0,10,1
10793,0,2,812.0,11,4.0,7.0,10,8.0,5.0,10,0
10794,1,2,307.0,20,8.0,5.0,10,4.0,7.0,10,1
10795,1,3,277.0,12,4.0,7.0,10,8.0,5.0,10,0
10796,1,1,502.0,27,9.0,3.0,10,3.0,8.0,10,1
10797,1,1,248.0,32,3.0,8.0,10,9.0,3.0,10,0
10798,0,2,0.0,18,3.0,8.0,10,9.0,3.0,10,0
10799,1,2,696.0,10,2.0,9.0,10,4.0,7.0,10,0
10800,1,3,154.0,34,2.0,9.0,10,4.0,7.0,10,0
10801,1,1,447.0,9,7.0,5.0,10,5.0,6.0,10,1
10802,1,1,1.0,32,5.0,6.0,10,7.0,5.0,10,0
10803,1,2,344.0,6,7.0,5.0,10,5.0,6.0,10,1
10804,1,3,121.0,3,5.0,6.0,10,7.0,5.0,10,0
10805,1,4,739.0,18,5.0,6.0,10,7.0,5.0,10,0
10806,0,2,814.0,29,7.0,5.0,10,5.0,6.0,10,0
10807,1,2,228.0,11,7.0,5.0,10,5.0,6.0,10,0
10808,1,3,654.0,21,5.0,6.0,10,7.0,5.0,10,1
10809,1,1,506.0,16,7.0,4.0,5,5.0,7.0,5,1
10810,1,4,402.0,21,7.0,4.0,5,5.0,7.0,5,1
10811,1,2,890.0,3,9.0,3.0,10,5.0,6.0,10,1
10812,0,2,374.0,27,5.0,6.0,10,9.0,3.0,10,0
10813,1,3,711.0,24,9.0,3.0,10,5.0,6.0,10,1
10814,1,2,685.0,4,9.0,3.0,10,1.0,10.0,10,1
10815,1,1,626.0,6,7.0,5.0,10,7.0,5.0,10,1
10816,1,2,760.0,11,7.0,5.0,10,7.0,5.0,10,0
10817,1,2,350.0,30,7.0,5.0,10,7.0,5.0,10,1
10818,1,3,760.0,9,7.0,5.0,10,7.0,5.0,10,0
10819,0,3,204.0,25,7.0,5.0,10,7.0,5.0,10,1
10820,0,4,507.0,17,7.0,5.0,10,7.0,5.0,10,1
10821,1,4,1.0,12,7.0,5.0,10,7.0,5.0,10,0
10822,1,1,116.0,26,3.0,8.0,10,0.0,10.0,0,1
10823,0,2,356.0,20,0.0,10.0,0,3.0,8.0,10,0
10824,1,4,541.0,6,3.0,8.0,10,0.0,10.0,0,1
10825,0,1,383.0,32,9.0,3.0,10,8.0,4.0,10,0
10826,1,3,708.0,20,9.0,3.0,10,8.0,4.0,10,0
10827,1,3,451.0,9,9.0,3.0,10,8.0,4.0,10,0
10828,1,4,310.0,9,8.0,4.0,10,9.0,3.0,10,1
10829,0,1,386.0,29,5.0,7.0,5,2.0,9.0,5,0
10830,1,3,58.0,4,5.0,7.0,5,2.0,9.0,5,0
10831,1,4,305.0,35,2.0,9.0,5,5.0,7.0,5,1
10832,1,4,9.0,35,2.0,9.0,5,5.0,7.0,5,1
10833,1,1,372.0,21,8.0,5.0,5,0.0,12.0,5,0
10834,1,2,15.0,10,8.0,5.0,5,0.0,12.0,5,0
10835,1,3,652.0,19,8.0,5.0,5,0.0,12.0,5,0
10836,0,3,397.0,13,8.0,5.0,5,0.0,12.0,5,0
10837,1,3,180.0,7,6.0,5.0,5,6.0,6.0,5,1
10838,1,2,119.0,10,10.0,3.0,10,7.0,5.0,10,0
10839,1,2,4.0,4,7.0,5.0,10,10.0,3.0,10,1
10840,1,3,214.0,29,10.0,3.0,10,7.0,5.0,10,0
10841,1,1,753.0,31,4.0,7.0,10,7.0,5.0,10,1
10842,1,1,21.0,10,4.0,7.0,10,7.0,5.0,10,1
10843,1,2,535.0,35,4.0,7.0,10,7.0,5.0,10,1
10844,1,3,723.0,12,7.0,5.0,10,4.0,7.0,10,0
10845,0,4,96.0,6,7.0,5.0,10,4.0,7.0,10,0
10846,1,1,401.0,13,10.0,2.0,10,11.0,1.0,10,0
10847,1,3,670.0,24,11.0,1.0,10,10.0,2.0,10,1
10848,0,3,118.0,33,10.0,2.0,10,11.0,1.0,10,0
10849,1,1,680.0,9,5.0,6.0,10,4.0,7.0,10,1
10850,0,2,427.0,28,4.0,7.0,10,5.0,6.0,10,0
10851,1,2,176.0,21,5.0,6.0,10,4.0,7.0,10,1
10852,1,2,81.0,27,5.0,6.0,10,4.0,7.0,10,1
10853,0,1,154.0,27,5.0,6.0,10,7.0,5.0,10,1
10854,1,2,883.0,16,7.0,5.0,10,5.0,6.0,10,0
10855,1,3,587.0,14,7.0,5.0,10,5.0,6.0,10,0
10856,1,3,434.0,29,5.0,6.0,10,7.0,5.0,10,1
10857,1,3,217.0,4,7.0,5.0,10,5.0,6.0,10,0
10858,0,4,848.0,29,7.0,5.0,10,5.0,6.0,10,0
10859,1,4,190.0,17,7.0,5.0,10,5.0,6.0,10,0
10860,0,1,378.0,17,11.0,1.0,10,7.0,5.0,10,0
10861,1,3,646.0,28,11.0,1.0,10,7.0,5.0,10,0
10862,1,4,252.0,18,11.0,1.0,10,7.0,5.0,10,0
10863,1,2,390.0,2,3.0,8.0,10,7.0,5.0,10,0
10864,1,2,67.0,28,7.0,5.0,10,3.0,8.0,10,1
10865,1,1,615.0,10,7.0,5.0,5,9.0,4.0,5,1
10866,0,1,62.0,13,9.0,4.0,5,7.0,5.0,5,0
10867,1,3,310.0,19,9.0,4.0,5,7.0,5.0,5,0
10868,1,4,669.0,28,9.0,4.0,5,7.0,5.0,5,0
10869,1,1,15.0,7,5.0,6.0,10,0.0,11.0,5,0
10870,0,3,74.0,21,5.0,6.0,10,0.0,11.0,5,0
10871,0,4,67.0,19,5.0,6.0,10,0.0,11.0,5,0
10872,1,2,0.0,1,10.0,3.0,10,5.0,6.0,10,0
10873,1,3,474.0,8,10.0,3.0,10,5.0,6.0,10,0
10874,1,1,256.0,35,8.0,4.0,10,13.0,0.0,10,0
10875,1,1,91.0,9,8.0,4.0,10,13.0,0.0,10,0
10876,1,2,226.0,20,13.0,0.0,10,8.0,4.0,10,1
10877,0,4,141.0,24,8.0,4.0,10,13.0,0.0,10,0
10878,1,1,330.0,18,9.0,3.0,5,4.0,7.0,5,1
10879,1,2,840.0,4,4.0,7.0,5,9.0,3.0,5,0
10880,1,2,534.0,17,9.0,3.0,5,4.0,7.0,5,1
10881,0,2,5.0,10,4.0,7.0,5,9.0,3.0,5,0
10882,1,4,328.0,6,9.0,3.0,5,4.0,7.0,5,1
10883,0,2,89.0,21,4.0,7.0,5,6.0,5.0,5,1
10884,1,3,124.0,22,4.0,7.0,5,6.0,5.0,5,1
10885,1,1,123.0,3,4.0,7.0,5,8.0,4.0,5,0
10886,1,3,5.0,3,8.0,4.0,5,4.0,7.0,5,1
10887,1,4,1.0,28,8.0,4.0,5,4.0,7.0,5,1
10888,0,2,130.0,27,3.0,8.0,5,3.0,8.0,5,0
10889,0,2,0.0,11,3.0,8.0,5,3.0,8.0,5,1
10890,1,3,490.0,15,3.0,8.0,5,3.0,8.0,5,1
10891,0,4,452.0,9,3.0,8.0,5,3.0,8.0,5,0
10892,1,4,78.0,29,3.0,8.0,5,3.0,8.0,5,0
10893,1,1,217.0,19,5.0,6.0,10,11.0,2.0,10,1
10894,0,2,67.0,29,11.0,2.0,10,5.0,6.0,10,0
10895,0,2,0.0,25,11.0,2.0,10,5.0,6.0,10,0
10896,1,3,696.0,31,5.0,6.0,10,11.0,2.0,10,1
10897,1,3,149.0,19,11.0,2.0,10,5.0,6.0,10,0
10898,1,3,711.0,2,11.0,2.0,10,4.0,7.0,5,1
10899,1,3,83.0,6,11.0,2.0,10,4.0,7.0,5,1
10900,0,2,68.0,19,4.0,7.0,10,5.0,6.0,10,1
10901,0,2,0.0,16,5.0,6.0,10,4.0,7.0,10,0
10902,0,3,672.0,21,5.0,6.0,10,4.0,7.0,10,0
10903,1,4,436.0,18,5.0,6.0,10,4.0,7.0,10,0
10904,1,3,372.0,11,4.0,7.0,5,7.0,4.0,5,0
10905,0,4,0.0,31,7.0,4.0,5,4.0,7.0,5,1
