,Convert,Play Number,Period Number,Offense Points,Defense Points,Distance,Spot,Play Type,Drive Number,Offense Wins,Offense Losses,Offense Conference Rank,Defense Wins,Defense Losses,Defense Conference Rank
12698,True,109,3,7,14,6.0,34,0,13.0,7.0,6.0,5,9.0,4.0,5
12699,False,170,4,14,24,4.0,41,0,22.0,9.0,4.0,5,7.0,6.0,5
12700,False,178,4,14,31,4.0,55,0,23.0,9.0,4.0,5,7.0,6.0,5
12701,False,79,2,2,0,7.0,27,0,12.0,5.0,7.0,5,0.0,10.0,0
12702,False,147,4,3,7,11.0,33,0,21.0,5.0,7.0,10,7.0,6.0,10
12703,True,128,4,14,24,5.0,40,0,20.0,14.0,1.0,0,9.0,4.0,5
12704,False,154,4,17,33,1.0,20,0,24.0,4.0,8.0,5,10.0,3.0,5
12705,False,46,1,7,2,4.0,38,0,8.0,0.0,10.0,0,6.0,7.0,5
12706,False,68,2,14,2,3.0,41,0,10.0,0.0,10.0,0,6.0,7.0,5
12707,False,172,4,13,37,6.0,48,0,23.0,3.0,9.0,5,5.0,7.0,5
12708,False,40,1,0,7,2.0,3,0,4.0,2.0,10.0,5,5.0,7.0,5
12709,True,132,3,10,34,6.0,37,0,18.0,2.0,10.0,5,5.0,7.0,5
12710,False,188,4,24,44,9.0,16,0,24.0,2.0,10.0,5,5.0,7.0,5
12711,True,30,1,3,0,4.0,34,0,5.0,4.0,8.0,10,0.0,10.0,0
12712,True,13,1,0,0,2.0,10,0,2.0,4.0,8.0,5,0.0,10.0,0
12713,True,54,2,21,3,3.0,33,0,6.0,8.0,5.0,10,0.0,10.0,0
12714,True,59,2,21,3,2.0,2,0,6.0,8.0,5.0,10,0.0,10.0,0
12715,False,145,4,47,0,7.0,24,0,25.0,8.0,5.0,10,0.0,10.0,0
12716,False,86,2,0,28,7.0,35,0,10.0,0.0,10.0,0,8.0,5.0,5
12717,False,117,3,0,42,4.0,32,0,15.0,0.0,10.0,0,8.0,5.0,5
12718,True,55,2,3,14,8.0,34,0,8.0,2.0,10.0,10,8.0,5.0,10
12719,False,105,2,6,31,7.0,42,0,14.0,2.0,10.0,10,8.0,5.0,10
12720,False,153,4,14,33,6.0,40,0,25.0,4.0,8.0,5,7.0,6.0,10
12721,False,131,3,14,37,12.0,38,0,22.0,10.0,3.0,5,9.0,5.0,10
12722,False,163,4,14,37,5.0,5,0,26.0,10.0,3.0,5,9.0,5.0,10
12723,False,186,4,14,37,8.0,24,0,28.0,10.0,3.0,5,9.0,5.0,10
12724,False,149,4,9,21,7.0,45,0,20.0,5.0,7.0,10,11.0,2.0,0
12725,True,163,4,9,24,14.0,54,0,22.0,5.0,7.0,10,11.0,2.0,0
12726,False,181,4,24,29,10.0,52,0,25.0,0.0,10.0,0,9.0,5.0,5
12727,True,156,4,7,27,7.0,26,0,23.0,0.0,12.0,5,5.0,7.0,5
12728,True,182,4,3,62,4.0,19,0,24.0,0.0,10.0,0,13.0,1.0,10
12729,False,186,4,3,62,10.0,10,0,24.0,0.0,10.0,0,13.0,1.0,10
12730,True,85,2,13,3,2.0,28,0,10.0,8.0,5.0,10,3.0,9.0,10
12731,False,177,4,9,37,4.0,45,0,22.0,3.0,9.0,10,8.0,5.0,10
12732,False,86,2,3,10,11.0,48,0,11.0,11.0,2.0,10,0.0,10.0,0
12733,True,98,3,14,14,4.0,35,0,14.0,7.0,6.0,5,0.0,10.0,0
12734,True,127,3,0,34,1.0,30,0,17.0,7.0,4.0,0,6.0,7.0,10
12735,False,135,3,0,31,1.0,17,0,18.0,5.0,7.0,5,5.0,7.0,10
12736,False,179,4,31,7,9.0,9,0,25.0,5.0,7.0,10,5.0,7.0,5
12737,True,42,2,7,0,5.0,30,0,7.0,5.0,7.0,10,0.0,10.0,0
12738,True,115,3,23,0,13.0,36,0,19.0,0.0,5.0,10,0.0,10.0,0
12739,False,147,4,3,42,5.0,32,0,19.0,5.0,7.0,5,10.0,4.0,10
12740,False,133,4,3,24,10.0,20,0,15.0,0.0,10.0,0,5.0,7.0,5
12741,False,99,2,7,37,10.0,53,0,13.0,0.0,10.0,0,8.0,5.0,10
12742,True,113,3,7,37,4.0,33,0,15.0,0.0,10.0,0,8.0,5.0,10
12743,False,101,3,35,0,3.0,39,0,14.0,6.0,6.0,5,8.0,5.0,5
12744,False,171,4,10,24,5.0,50,0,22.0,8.0,5.0,10,9.0,4.0,10
12745,True,153,4,7,13,4.0,29,0,23.0,11.0,2.0,5,8.0,5.0,10
12746,False,129,4,0,34,1.0,1,0,16.0,0.0,10.0,0,8.0,5.0,10
12747,False,131,4,7,31,3.0,47,0,21.0,3.0,9.0,5,11.0,2.0,10
12748,False,159,4,7,31,7.0,42,0,25.0,3.0,9.0,5,11.0,2.0,10
12749,False,102,2,14,28,3.0,31,0,16.0,5.0,7.0,5,5.0,7.0,10
12750,False,130,4,7,26,8.0,45,0,17.0,0.0,10.0,0,8.0,5.0,10
12751,False,137,4,26,7,3.0,32,0,18.0,8.0,5.0,10,0.0,10.0,0
12752,True,31,1,0,0,9.0,33,0,7.0,2.0,10.0,5,9.0,4.0,10
12753,True,171,4,49,3,13.0,13,0,30.0,9.0,4.0,10,2.0,10.0,5
12754,False,11,1,0,0,2.0,38,0,3.0,8.0,5.0,5,0.0,10.0,0
12755,False,203,4,23,31,10.0,49,0,32.0,0.0,10.0,0,8.0,5.0,5
12756,True,116,3,28,12,3.0,10,0,15.0,6.0,6.0,5,0.0,10.0,0
12757,False,133,3,12,35,5.0,5,0,18.0,0.0,10.0,0,6.0,6.0,5
12758,False,94,3,28,0,4.0,54,0,15.0,7.0,6.0,10,0.0,12.0,5
12759,False,187,4,41,6,5.0,28,0,23.0,6.0,7.0,10,1.0,11.0,5
12760,False,106,3,21,6,2.0,3,0,13.0,9.0,4.0,10,0.0,10.0,0
12761,False,79,2,7,16,4.0,13,0,9.0,4.0,8.0,5,5.0,7.0,5
12762,False,186,4,17,23,27.0,42,0,20.0,4.0,8.0,5,5.0,7.0,5
12763,False,96,2,0,21,7.0,34,0,17.0,0.0,10.0,0,2.0,10.0,10
12764,False,202,4,14,26,8.0,35,0,34.0,3.0,9.0,10,0.0,10.0,0
12765,True,118,3,7,24,3.0,19,0,15.0,5.0,7.0,10,4.0,8.0,10
12766,False,168,4,21,24,12.0,90,0,21.0,5.0,7.0,10,4.0,8.0,10
12767,False,79,2,22,3,1.0,1,0,9.0,8.0,5.0,10,1.0,11.0,10
12768,True,133,3,29,13,3.0,38,0,16.0,8.0,5.0,10,1.0,11.0,10
12769,False,144,4,13,32,4.0,36,0,17.0,1.0,11.0,10,8.0,5.0,10
12770,True,41,2,3,10,2.0,20,0,4.0,0.0,10.0,0,9.0,4.0,10
12771,True,162,4,13,33,9.0,31,0,19.0,0.0,10.0,0,9.0,4.0,10
12772,False,157,4,20,28,3.0,36,0,22.0,7.0,6.0,5,10.0,3.0,10
12773,True,83,2,10,7,10.0,32,0,12.0,7.0,6.0,5,0.0,10.0,0
12774,False,130,3,23,7,4.0,11,0,21.0,7.0,6.0,5,0.0,10.0,0
12775,True,65,2,0,17,5.0,40,0,10.0,3.0,9.0,10,3.0,9.0,5
12776,True,153,4,10,23,1.0,48,0,25.0,3.0,9.0,10,3.0,9.0,5
12777,True,143,4,7,45,10.0,40,0,18.0,9.0,4.0,10,12.0,1.0,10
12778,True,151,4,7,45,2.0,7,0,18.0,9.0,4.0,10,12.0,1.0,10
12779,True,37,1,14,0,13.0,34,0,7.0,11.0,3.0,10,9.0,5.0,10
12780,False,184,4,27,30,10.0,70,0,29.0,9.0,5.0,10,11.0,3.0,10
12781,False,176,4,24,51,11.0,27,0,24.0,3.0,9.0,10,5.0,7.0,5
12782,False,203,4,31,54,22.0,22,0,29.0,3.0,9.0,10,5.0,7.0,5
12783,False,154,4,14,33,2.0,45,0,21.0,3.0,9.0,5,14.0,0.0,10
12784,False,171,4,14,40,6.0,17,0,23.0,3.0,9.0,5,14.0,0.0,10
12785,True,75,2,14,10,5.0,25,0,7.0,8.0,5.0,10,0.0,10.0,0
12786,True,174,4,16,23,6.0,35,0,30.0,2.0,10.0,5,0.0,10.0,0
12787,True,161,4,0,34,4.0,38,0,28.0,5.0,7.0,5,8.0,5.0,10
12788,False,124,3,20,40,9.0,37,0,18.0,5.0,7.0,5,10.0,3.0,10
12789,False,156,4,27,40,10.0,20,0,22.0,5.0,7.0,5,10.0,3.0,10
12790,False,69,2,7,17,1.0,62,0,9.0,0.0,10.0,0,8.0,5.0,10
12791,False,137,3,63,3,25.0,28,0,21.0,12.0,1.0,10,0.0,10.0,0
12792,True,138,4,23,17,4.0,30,0,20.0,0.0,10.0,0,3.0,9.0,5
12793,False,197,4,37,41,4.0,7,0,22.0,7.0,6.0,10,8.0,5.0,10
12794,False,83,2,0,24,6.0,44,0,13.0,0.0,10.0,0,3.0,9.0,10
12795,True,54,2,0,10,5.0,31,0,6.0,5.0,7.0,5,4.0,8.0,10
12796,True,169,4,9,23,6.0,73,0,22.0,2.0,10.0,10,9.0,4.0,10
12797,False,173,4,9,23,3.0,55,0,22.0,2.0,10.0,10,9.0,4.0,10
12798,True,158,4,28,35,4.0,47,0,23.0,2.0,10.0,10,0.0,10.0,0
12799,True,90,2,14,20,11.0,37,0,11.0,5.0,7.0,10,6.0,6.0,5
12800,False,90,2,7,17,19.0,39,0,14.0,2.0,10.0,5,10.0,3.0,5
12801,False,201,4,20,27,3.0,60,0,28.0,7.0,6.0,5,8.0,5.0,10
12802,True,64,2,0,21,1.0,23,0,8.0,4.0,8.0,5,10.0,4.0,10
12803,False,101,3,6,31,14.0,29,0,13.0,4.0,8.0,5,10.0,4.0,10
12804,True,64,2,10,3,3.0,32,0,11.0,5.0,7.0,5,1.0,11.0,5
12805,True,88,2,38,0,16.0,39,0,14.0,5.0,7.0,10,0.0,10.0,0
12806,True,211,5,23,30,15.0,15,0,33.0,9.0,5.0,5,2.0,10.0,5
12807,False,81,2,7,28,4.0,22,0,10.0,0.0,10.0,0,7.0,6.0,5
12808,False,91,3,7,28,5.0,36,0,12.0,0.0,10.0,0,7.0,6.0,5
12809,False,171,4,15,18,10.0,64,0,22.0,11.0,2.0,10,9.0,4.0,10
12810,True,169,4,31,35,6.0,6,0,20.0,10.0,4.0,5,9.0,4.0,10
12811,False,197,4,35,45,8.0,8,0,24.0,9.0,4.0,10,10.0,4.0,5
12812,False,133,3,48,0,8.0,23,0,21.0,8.0,5.0,10,0.0,10.0,0
12813,True,197,4,30,38,12.0,15,0,29.0,5.0,7.0,10,10.0,3.0,10
12814,False,106,3,0,21,5.0,5,0,13.0,4.0,8.0,10,11.0,2.0,10
12815,True,76,2,0,32,3.0,40,0,11.0,0.0,10.0,0,9.0,4.0,10
12816,True,124,3,9,35,11.0,36,0,16.0,0.0,10.0,0,4.0,8.0,5
12817,False,80,2,7,7,1.0,1,0,11.0,10.0,3.0,5,2.0,10.0,5
12818,True,135,3,2,14,6.0,23,0,23.0,6.0,6.0,10,6.0,6.0,5
12819,False,169,4,15,19,9.0,59,0,24.0,7.0,6.0,10,7.0,6.0,10
12820,True,38,1,7,0,1.0,22,0,5.0,9.0,4.0,10,2.0,10.0,5
12821,False,82,2,3,14,3.0,38,0,8.0,2.0,10.0,5,9.0,4.0,10
12822,False,102,3,3,14,1.0,47,0,11.0,2.0,10.0,5,9.0,4.0,10
12823,True,133,3,28,3,4.0,27,0,16.0,9.0,4.0,10,2.0,10.0,5
12824,False,201,4,10,55,15.0,23,0,23.0,2.0,10.0,5,9.0,4.0,10
12825,False,166,4,13,21,10.0,64,0,28.0,5.0,7.0,5,5.0,7.0,10
12826,True,130,4,10,17,4.0,9,0,14.0,5.0,7.0,10,8.0,5.0,10
12827,False,125,4,16,35,4.0,43,0,14.0,8.0,5.0,5,5.0,7.0,10
12828,True,157,4,16,42,6.0,35,0,18.0,8.0,5.0,5,5.0,7.0,10
12829,False,172,4,20,35,7.0,25,0,24.0,9.0,5.0,5,9.0,4.0,10
12830,True,164,4,13,35,9.0,50,0,20.0,0.0,12.0,5,8.0,5.0,10
12831,False,170,4,13,35,5.0,16,0,20.0,0.0,12.0,5,8.0,5.0,10
12832,True,160,3,27,10,5.0,38,0,25.0,13.0,1.0,10,7.0,6.0,5
12833,False,179,3,10,34,8.0,31,0,26.0,7.0,6.0,5,13.0,1.0,10
12834,False,231,4,10,41,5.0,42,0,32.0,7.0,6.0,5,13.0,1.0,10
12835,False,163,4,17,33,16.0,79,0,18.0,11.0,3.0,10,9.0,4.0,10
12836,False,87,2,24,17,10.0,34,0,17.0,14.0,0.0,5,8.0,5.0,5
12837,False,155,4,34,48,8.0,24,0,26.0,8.0,5.0,5,14.0,0.0,5
12838,False,34,1,14,0,6.0,33,0,4.0,4.0,8.0,10,6.0,6.0,5
12839,True,164,4,7,38,7.0,27,0,23.0,6.0,6.0,5,4.0,8.0,10
12840,True,83,2,17,21,2.0,31,0,15.0,8.0,5.0,10,8.0,5.0,10
12841,False,195,4,41,52,18.0,65,0,31.0,8.0,5.0,10,8.0,5.0,10
12842,False,148,4,27,30,3.0,36,0,20.0,8.0,5.0,10,9.0,4.0,10
12843,False,189,4,30,41,3.0,41,0,26.0,9.0,4.0,10,8.0,5.0,10
12844,False,161,4,9,23,14.0,33,0,20.0,6.0,6.0,10,7.0,6.0,10
12845,False,168,4,9,23,29.0,59,0,22.0,6.0,6.0,10,7.0,6.0,10
12846,False,152,4,17,20,8.0,42,0,17.0,5.0,7.0,5,8.0,5.0,5
12847,False,170,4,7,25,10.0,72,0,32.0,8.0,5.0,10,9.0,5.0,10
12848,False,190,4,0,24,16.0,39,0,28.0,7.0,6.0,5,3.0,9.0,10
12849,False,143,4,13,23,6.0,51,0,17.0,7.0,6.0,10,13.0,1.0,10
12850,False,181,4,20,34,12.0,56,0,19.0,4.0,8.0,5,8.0,5.0,5
12851,True,151,4,10,27,2.0,55,0,22.0,8.0,5.0,10,11.0,2.0,10
12852,False,36,1,7,7,3.0,37,0,4.0,5.0,7.0,10,5.0,7.0,10
12853,False,135,3,10,34,6.0,28,0,20.0,5.0,7.0,10,5.0,7.0,10
12854,True,143,3,34,10,2.0,35,0,21.0,5.0,7.0,10,5.0,7.0,10
12855,True,160,4,10,37,7.0,41,0,22.0,5.0,7.0,10,5.0,7.0,10
12856,True,167,4,10,37,6.0,11,0,22.0,5.0,7.0,10,5.0,7.0,10
12857,False,200,4,16,44,13.0,31,0,26.0,5.0,7.0,10,5.0,7.0,10
12858,True,141,4,3,24,2.0,49,0,18.0,6.0,6.0,5,9.0,4.0,10
12859,True,159,4,3,31,2.0,29,0,20.0,6.0,6.0,5,9.0,4.0,10
12860,False,49,2,10,3,2.0,30,0,8.0,4.0,8.0,5,0.0,10.0,0
12861,False,179,4,10,17,21.0,26,0,23.0,7.0,6.0,5,7.0,6.0,5
12862,True,169,4,23,28,1.0,32,0,30.0,10.0,3.0,5,2.0,10.0,10
12863,False,21,1,0,0,14.0,28,0,2.0,0.0,10.0,0,2.0,10.0,5
12864,False,75,2,0,10,12.0,69,0,8.0,0.0,10.0,0,2.0,10.0,5
12865,False,167,4,14,38,5.0,51,0,24.0,0.0,10.0,0,2.0,10.0,5
12866,False,188,4,14,41,5.0,20,0,26.0,0.0,10.0,0,2.0,10.0,5
12867,False,145,4,17,38,5.0,5,0,21.0,0.0,12.0,5,5.0,7.0,10
12868,False,159,4,21,35,10.0,37,0,25.0,6.0,7.0,10,8.0,5.0,10
12869,False,25,1,0,0,8.0,32,0,4.0,6.0,5.0,0,8.0,5.0,10
12870,False,164,4,17,31,7.0,42,0,24.0,9.0,5.0,5,0.0,5.0,10
12871,False,52,2,10,7,10.0,37,0,7.0,6.0,7.0,5,5.0,7.0,5
12872,False,57,2,10,7,5.0,33,0,9.0,6.0,7.0,5,5.0,7.0,5
12873,True,107,3,14,20,1.0,49,0,14.0,5.0,7.0,5,6.0,7.0,5
12874,False,76,2,0,14,5.0,27,0,9.0,3.0,10.0,5,4.0,8.0,5
12875,False,170,4,12,38,4.0,51,0,20.0,3.0,10.0,5,4.0,8.0,5
12876,False,164,4,37,6,7.0,16,0,22.0,8.0,5.0,5,1.0,11.0,5
12877,False,22,1,7,0,7.0,38,0,3.0,5.0,7.0,10,0.0,10.0,0
12878,False,132,4,38,7,6.0,16,0,17.0,5.0,7.0,10,0.0,10.0,0
12879,False,161,4,7,45,5.0,15,0,22.0,0.0,10.0,0,5.0,7.0,10
12880,False,113,3,21,3,3.0,25,0,16.0,9.0,5.0,5,0.0,10.0,0
12881,False,125,4,3,21,6.0,36,0,17.0,0.0,10.0,0,9.0,5.0,5
12882,True,10,1,0,0,3.0,31,0,1.0,9.0,4.0,10,2.0,10.0,5
12883,False,146,3,0,45,7.0,27,0,21.0,5.0,7.0,5,8.0,5.0,10
12884,False,185,4,0,45,12.0,40,0,25.0,5.0,7.0,5,8.0,5.0,10
12885,True,71,2,7,8,1.0,52,0,11.0,12.0,1.0,10,8.0,5.0,10
12886,True,179,4,18,28,2.0,47,0,25.0,8.0,5.0,10,12.0,1.0,10
12887,False,202,4,18,28,3.0,45,0,27.0,8.0,5.0,10,12.0,1.0,10
12888,False,19,1,0,7,2.0,34,0,2.0,10.0,3.0,5,10.0,3.0,10
12889,False,74,2,14,7,7.0,40,0,13.0,10.0,3.0,10,10.0,3.0,5
12890,False,72,2,3,14,1.0,35,0,11.0,9.0,4.0,5,11.0,2.0,10
12891,False,157,4,6,31,3.0,16,0,21.0,9.0,4.0,5,11.0,2.0,10
12892,True,12,1,0,0,3.0,28,0,1.0,10.0,3.0,10,10.0,4.0,5
12893,True,102,3,21,7,7.0,36,0,14.0,10.0,3.0,10,10.0,4.0,5
12894,False,167,4,14,27,16.0,41,0,21.0,10.0,4.0,5,10.0,3.0,10
12895,False,141,4,14,28,4.0,29,0,22.0,5.0,7.0,10,7.0,6.0,5
12896,False,56,2,3,0,5.0,35,0,10.0,9.0,4.0,10,3.0,9.0,5
12897,False,152,4,0,16,4.0,46,0,21.0,3.0,9.0,5,9.0,4.0,10
12898,False,131,4,16,38,1.0,4,0,18.0,5.0,7.0,5,7.0,6.0,10
12899,False,166,4,38,16,10.0,37,0,23.0,7.0,6.0,10,5.0,7.0,5
12900,False,171,4,16,38,8.0,45,0,24.0,5.0,7.0,5,7.0,6.0,10
12901,True,11,1,0,0,3.0,12,0,2.0,8.0,5.0,10,0.0,10.0,0
12902,False,177,4,34,31,7.0,32,0,25.0,3.0,9.0,10,7.0,6.0,5
12903,False,205,4,34,37,20.0,51,0,29.0,3.0,9.0,10,7.0,6.0,5
12904,True,25,1,0,14,1.0,82,0,3.0,2.0,10.0,5,8.0,5.0,10
12905,True,61,2,0,14,1.0,1,0,7.0,2.0,10.0,5,8.0,5.0,10
12906,False,197,4,17,38,7.0,27,0,24.0,4.0,8.0,5,6.0,7.0,10
12907,True,227,4,23,38,4.0,70,0,28.0,4.0,8.0,5,6.0,7.0,10
12908,True,65,2,14,7,11.0,36,0,8.0,12.0,1.0,5,7.0,4.0,0
12909,True,63,2,3,10,2.0,44,0,8.0,9.0,4.0,10,13.0,1.0,10
12910,True,124,3,3,17,3.0,30,0,16.0,9.0,4.0,10,13.0,1.0,10
12911,False,204,4,24,34,7.0,45,0,26.0,9.0,4.0,10,13.0,1.0,10
12912,False,179,4,14,27,11.0,56,0,22.0,5.0,7.0,5,9.0,4.0,5
12913,False,169,4,10,15,9.0,54,0,23.0,10.0,3.0,10,10.0,4.0,10
12914,False,152,4,7,28,7.0,57,0,22.0,0.0,12.0,5,0.0,10.0,0
12915,True,19,1,7,0,2.0,10,0,3.0,5.0,7.0,5,1.0,11.0,5
12916,False,166,4,48,12,12.0,18,0,23.0,5.0,7.0,5,1.0,11.0,5
12917,False,67,2,3,3,3.0,24,0,8.0,9.0,4.0,10,7.0,6.0,10
12918,False,118,3,3,16,6.0,39,0,14.0,9.0,4.0,10,7.0,6.0,10
12919,False,174,4,10,16,19.0,41,0,24.0,9.0,4.0,10,7.0,6.0,10
12920,False,175,4,7,35,5.0,47,0,27.0,8.0,5.0,10,14.0,0.0,10
12921,False,22,1,7,0,1.0,37,0,4.0,2.0,10.0,5,8.0,5.0,10
12922,False,80,2,7,30,3.0,34,0,14.0,2.0,10.0,5,8.0,5.0,10
12923,False,140,4,10,24,6.0,52,0,19.0,5.0,7.0,10,8.0,5.0,10
12924,True,133,3,7,43,3.0,40,0,23.0,7.0,6.0,5,14.0,0.0,5
12925,False,182,4,14,49,10.0,21,0,27.0,7.0,6.0,5,14.0,0.0,5
12926,False,186,4,23,42,8.0,8,0,25.0,3.0,9.0,5,11.0,2.0,5
12927,False,121,4,17,21,2.0,6,0,12.0,8.0,5.0,5,12.0,1.0,10
12928,False,159,4,20,28,8.0,38,0,16.0,8.0,5.0,5,12.0,1.0,10
12929,False,168,4,10,14,13.0,16,0,20.0,9.0,5.0,10,12.0,1.0,5
12930,False,178,4,10,14,7.0,54,0,22.0,9.0,5.0,10,12.0,1.0,5
12931,True,83,2,21,14,4.0,26,0,10.0,5.0,7.0,10,0.0,10.0,0
12932,False,93,2,15,17,10.0,48,0,11.0,5.0,7.0,5,6.0,6.0,5
12933,True,179,4,18,27,2.0,5,0,22.0,5.0,7.0,5,6.0,6.0,5
12934,True,196,4,25,27,1.0,81,0,24.0,5.0,7.0,5,6.0,6.0,5
12935,True,200,4,25,27,6.0,74,0,24.0,5.0,7.0,5,6.0,6.0,5
12936,False,56,2,0,14,4.0,41,0,9.0,3.0,9.0,5,5.0,7.0,5
12937,True,160,4,24,17,2.0,30,0,25.0,5.0,7.0,5,3.0,9.0,5
12938,False,158,4,7,24,10.0,16,0,20.0,0.0,5.0,10,11.0,3.0,10
12939,True,211,4,23,28,3.0,49,0,25.0,10.0,4.0,5,9.0,4.0,10
12940,True,33,1,0,7,1.0,19,0,3.0,0.0,10.0,0,6.0,6.0,10
12941,True,31,1,7,7,6.0,31,0,3.0,5.0,7.0,10,7.0,6.0,5
12942,False,203,4,28,35,17.0,74,0,26.0,7.0,6.0,5,5.0,7.0,10
12943,True,131,3,10,26,8.0,43,0,19.0,1.0,11.0,5,5.0,7.0,5
12944,False,151,4,16,26,11.0,44,0,21.0,1.0,11.0,5,5.0,7.0,5
12945,True,80,2,0,31,1.0,2,0,11.0,7.0,6.0,10,13.0,1.0,10
12946,True,145,4,34,7,2.0,29,0,20.0,13.0,1.0,10,7.0,6.0,10
12947,False,169,4,7,41,3.0,39,0,25.0,7.0,6.0,10,13.0,1.0,10
12948,False,67,2,10,10,8.0,25,0,9.0,9.0,4.0,10,2.0,10.0,10
12949,False,148,4,13,20,3.0,49,0,22.0,2.0,10.0,10,9.0,4.0,10
12950,False,174,4,13,34,14.0,44,0,26.0,2.0,10.0,10,9.0,4.0,10
12951,False,172,4,16,27,10.0,61,0,25.0,2.0,10.0,5,7.0,6.0,5
12952,True,11,1,0,0,2.0,30,0,1.0,4.0,8.0,10,5.0,7.0,10
12953,False,81,2,14,16,5.0,38,0,13.0,5.0,7.0,10,9.0,4.0,10
12954,False,198,4,26,30,10.0,68,0,30.0,5.0,7.0,10,9.0,4.0,10
12955,True,171,4,13,17,4.0,4,0,24.0,3.0,10.0,5,1.0,11.0,5
12956,False,176,4,31,38,8.0,8,0,24.0,10.0,3.0,10,5.0,7.0,10
12957,True,137,4,16,34,3.0,53,0,15.0,7.0,6.0,5,8.0,5.0,5
12958,False,50,2,7,3,2.0,33,0,5.0,6.0,7.0,10,8.0,5.0,10
12959,False,90,2,14,10,6.0,94,0,11.0,6.0,7.0,10,8.0,5.0,10
12960,True,137,3,17,21,2.0,13,0,16.0,8.0,5.0,10,6.0,7.0,10
12961,True,151,4,23,0,3.0,3,0,22.0,11.0,2.0,10,3.0,9.0,10
12962,False,180,4,56,6,1.0,51,0,29.0,9.0,4.0,10,0.0,10.0,0
12963,False,108,3,14,17,5.0,35,0,10.0,8.0,5.0,10,8.0,5.0,10
12964,True,26,1,0,3,4.0,34,0,5.0,10.0,3.0,10,8.0,5.0,10
12965,False,104,3,3,25,10.0,30,0,17.0,8.0,5.0,10,10.0,3.0,10
12966,False,90,2,7,17,3.0,36,0,11.0,5.0,7.0,10,6.0,6.0,5
12967,False,161,4,14,17,3.0,37,0,19.0,5.0,7.0,10,6.0,6.0,5
12968,True,187,4,17,21,2.0,2,0,22.0,6.0,6.0,5,5.0,7.0,10
12969,True,203,4,17,36,14.0,44,0,32.0,2.0,10.0,5,2.0,10.0,10
12970,False,207,4,17,36,6.0,20,0,32.0,2.0,10.0,5,2.0,10.0,10
12971,False,55,2,0,6,2.0,30,0,10.0,2.0,10.0,5,0.0,10.0,0
12972,False,164,4,9,19,15.0,31,0,24.0,0.0,10.0,0,2.0,10.0,5
12973,False,102,3,20,0,2.0,2,0,13.0,9.0,4.0,10,1.0,11.0,10
12974,True,165,4,0,27,6.0,34,0,24.0,1.0,11.0,10,9.0,4.0,10
12975,False,131,4,14,27,6.0,38,0,16.0,5.0,7.0,10,8.0,5.0,10
12976,True,67,2,10,10,1.0,74,0,9.0,0.0,10.0,0,4.0,8.0,10
12977,True,157,4,34,17,2.0,32,0,21.0,4.0,8.0,10,0.0,10.0,0
12978,True,43,1,7,14,1.0,21,0,7.0,7.0,6.0,10,9.0,5.0,5
12979,False,191,4,23,34,1.0,51,0,25.0,9.0,5.0,5,7.0,6.0,10
12980,True,67,2,26,7,2.0,43,0,12.0,13.0,1.0,10,4.0,8.0,5
12981,False,11,1,0,0,3.0,41,0,1.0,0.0,10.0,0,5.0,7.0,5
12982,True,169,4,8,26,1.0,47,0,28.0,4.0,8.0,5,8.0,5.0,5
12983,True,171,4,22,38,7.0,77,0,18.0,0.0,12.0,5,10.0,4.0,5
12984,False,111,3,7,21,13.0,33,0,16.0,9.0,4.0,10,10.0,3.0,10
12985,True,148,4,7,31,3.0,62,0,22.0,9.0,4.0,10,10.0,3.0,10
12986,False,154,4,7,31,16.0,23,0,22.0,9.0,4.0,10,10.0,3.0,10
12987,False,164,4,10,24,4.0,24,0,23.0,0.0,10.0,0,5.0,7.0,5
12988,True,155,4,17,38,5.0,40,0,22.0,6.0,7.0,10,10.0,3.0,10
12989,False,71,2,6,10,4.0,74,0,10.0,7.0,6.0,5,5.0,7.0,5
12990,False,102,2,13,13,2.0,59,0,14.0,7.0,6.0,5,5.0,7.0,5
12991,False,134,3,6,24,5.0,37,0,16.0,6.0,7.0,5,4.0,8.0,5
12992,True,73,2,7,7,10.0,37,0,12.0,3.0,9.0,10,9.0,4.0,10
12993,True,107,3,10,21,7.0,29,0,17.0,3.0,9.0,10,9.0,4.0,10
12994,False,171,4,17,28,3.0,85,0,25.0,3.0,9.0,10,9.0,4.0,10
12995,False,146,4,10,28,13.0,36,0,21.0,4.0,8.0,5,11.0,2.0,5
12996,False,11,1,0,0,5.0,27,0,2.0,10.0,3.0,10,4.0,8.0,10
12997,False,141,4,10,28,2.0,52,0,19.0,4.0,8.0,10,10.0,3.0,10
12998,True,67,2,3,21,5.0,33,0,10.0,4.0,8.0,10,8.0,5.0,10
12999,False,96,2,3,21,4.0,29,0,14.0,4.0,8.0,10,8.0,5.0,10
13000,True,165,4,10,28,2.0,86,0,24.0,4.0,8.0,10,8.0,5.0,10
13001,True,173,4,10,28,7.0,57,0,24.0,4.0,8.0,10,8.0,5.0,10
13002,True,177,4,10,28,10.0,49,0,24.0,4.0,8.0,10,8.0,5.0,10
13003,True,184,4,10,28,2.0,17,0,24.0,4.0,8.0,10,8.0,5.0,10
13004,False,61,2,10,14,6.0,38,0,10.0,6.0,7.0,10,8.0,5.0,10
13005,False,178,4,19,40,10.0,27,0,25.0,6.0,7.0,10,8.0,5.0,10
13006,False,199,4,19,47,5.0,19,0,27.0,6.0,7.0,10,8.0,5.0,10
